    2901     126.694    -43.891
    2903     126.694    -41.859
    2905     126.694    -39.827
    2907     126.694    -37.795
    2909     126.694    -36.271
    2911     126.694    -34.747
    2913     126.694    -31.699
    2915     126.694    -28.651
    2917     126.694    -25.603
    2919     126.694    -22.555
    2921     126.694    -19.507
    2923     126.694    -17.272
    2925     126.694    -15.037
    2927     126.694    -12.802
    2929     126.694    -10.465
    2931     126.694     -8.128
    2933     126.694     -5.791
    2935     126.694     -2.896
    2937     126.694      0.000
    2939     126.694      2.438
    2941     126.694      4.877
    2999     110.451    -68.580
    3001     110.451    -64.922
    3003     110.451    -61.265
    3005     110.451    -57.607
    3007     110.451    -53.950
    3009     110.451    -50.292
    3011     110.451    -48.158
    3013     110.451    -46.025
    3015     110.451    -43.891
    3017     110.451    -41.859
    3019     110.451    -39.827
    3021     110.451    -37.795
    3023     110.451    -36.271
    3025     110.451    -34.747
    3027     110.451    -31.699
    3029     110.451    -28.651
    3031     110.451    -25.603
    3033     110.451    -22.555
    3035     110.451    -19.507
    3037     110.451    -17.272
    3039     110.451    -15.037
    3041     110.451    -12.802
    3043     110.451    -10.465
    3045     110.451     -8.128
    3047     110.451     -5.791
    3049     110.451     -2.896
    3051     110.451      0.000
    3053     110.451      2.438
    3055     110.451      4.877
    3113      94.045    -68.580
    3115      94.045    -64.922
    3117      94.045    -61.265
    3119      94.045    -57.607
    3121      94.045    -53.950
    3123      94.045    -50.292
    3125      94.045    -48.158
    3127      94.045    -46.025
    3129      94.045    -43.891
    3131      94.045    -41.859
    3133      94.045    -39.827
    3135      94.045    -37.795
    3137      94.045    -36.271
    3139      94.045    -34.747
    3141      94.045    -31.699
    3143      94.045    -28.651
    3145      94.045    -25.603
    3147      94.045    -22.555
    3149      94.045    -19.507
    3151      94.045    -17.272
    3153      94.045    -15.037
    3155      94.045    -12.802
    3157      94.045    -10.465
    3159      94.045     -8.128
    3161      94.045     -5.791
    3163      94.045     -2.896
    3165      94.045      0.000
    3167      94.045      2.438
    3169      94.045      4.877
    3227      77.530    -68.580
    3229      77.530    -64.922
    3231      77.530    -61.265
    3233      77.530    -57.607
    3235      77.530    -53.950
    3237      77.530    -50.292
    3239      77.530    -48.158
    3241      77.530    -46.025
    3243      77.530    -43.891
    3245      77.530    -41.859
    3247      77.530    -39.827
    3249      77.530    -37.795
    3251      77.530    -36.271
    3253      77.530    -34.747
    3255      77.530    -31.699
    3257      77.530    -28.651
    3259      77.530    -25.603
    3261      77.530    -22.555
    3263      77.530    -19.507
    3265      77.530    -17.272
    3267      77.530    -15.037
    3269      77.530    -12.802
    3271      77.530    -10.465
    3273      77.530     -8.128
    3275      77.530     -5.791
    3277      77.530     -2.896
    3279      77.530      0.000
    3281      77.530      2.438
    3283      77.530      4.877
    3341      60.960    -68.580
    3343      60.960    -64.922
    3345      60.960    -61.265
    3347      60.960    -57.607
    3349      60.960    -53.950
    3351      60.960    -50.292
    3353      60.960    -48.158
    3355      60.960    -46.025
    3357      60.960    -43.891
    3359      60.960    -41.859
    3361      60.960    -39.827
    3363      60.960    -37.795
    3365      60.960    -36.271
    3367      60.960    -34.747
    3369      60.960    -31.699
    3371      60.960    -28.651
    3373      60.960    -25.603
    3375      60.960    -22.555
    3377      60.960    -19.507
    3379      60.960    -17.272
    3381      60.960    -15.037
    3383      60.960    -12.802
    3385      60.960    -10.465
    3387      60.960     -8.128
    3389      60.960     -5.791
    3391      60.960     -2.896
    3393      60.960      0.000
    3395      60.960      2.438
    3397      60.960      4.877
    3455      45.984    -68.580
    3457      45.984    -64.922
    3459      45.984    -61.265
    3461      45.984    -57.607
    3463      45.984    -53.950
    3465      45.984    -50.292
    3467      45.984    -48.158
    3469      45.984    -46.025
    3471      45.984    -43.891
    3473      45.984    -41.859
    3475      45.984    -39.827
    3477      45.984    -37.795
    3479      45.984    -36.271
    3481      45.984    -34.747
    3483      45.984    -31.699
    3485      45.984    -28.651
    3487      45.984    -25.603
    3489      45.984    -22.555
    3491      45.984    -19.507
    3493      45.984    -17.272
    3495      45.984    -15.037
    3497      45.984    -12.802
    3499      45.984    -10.465
    3501      45.984     -8.128
    3503      45.984     -5.791
    3505      45.984     -2.896
    3507      45.984      0.000
    3509      45.984      2.438
    3511      45.984      4.877
    3569      30.783    -68.580
    3571      30.783    -64.922
    3573      30.783    -61.265
    3575      30.783    -57.607
    3577      30.783    -53.950
    3579      30.783    -50.292
    3581      30.783    -48.158
    3583      30.783    -46.025
    3585      30.783    -43.891
    3587      30.783    -41.859
    3589      30.783    -39.827
    3591      30.783    -37.795
    3593      30.783    -36.271
    3595      30.783    -34.747
    3597      30.783    -31.699
    3599      30.783    -28.651
    3601      30.783    -25.603
    3603      30.783    -22.555
    3605      30.783    -19.507
    3607      30.783    -17.272
    3609      30.783    -15.037
    3611      30.783    -12.802
    3613      30.783    -10.465
    3615      30.783     -8.128
    3617      30.783     -5.791
    3619      30.783     -2.896
    3621      30.783      0.000
    3623      30.783      2.438
    3625      30.783      4.877
    3683      15.430    -68.580
    3685      15.430    -64.922
    3687      15.430    -61.265
    3689      15.430    -57.607
    3691      15.430    -53.950
    3693      15.430    -50.292
    3695      15.430    -48.158
    3697      15.430    -46.025
    3699      15.430    -43.891
    3701      15.430    -41.859
    3703      15.430    -39.827
    3705      15.430    -37.795
    3707      15.430    -36.271
    3709      15.430    -34.747
    3711      15.430    -31.699
    3713      15.430    -28.651
    3715      15.430    -25.603
    3717      15.430    -22.555
    3719      15.430    -19.507
    3721      15.430    -17.272
    3723      15.430    -15.037
    3725      15.430    -12.802
    3727      15.430    -10.465
    3729      15.430     -8.128
    3731      15.430     -5.791
    3733      15.430     -2.896
    3735      15.430      0.000
    3737      15.430      2.438
    3739      15.430      4.877
    3797       0.000    -68.580
    3799       0.000    -64.922
    3801       0.000    -61.265
    3803       0.000    -57.607
    3805       0.000    -53.950
    3807       0.000    -50.292
    3809       0.000    -48.158
    3811       0.000    -46.025
    3813       0.000    -43.891
    3815       0.000    -41.859
    3817       0.000    -39.827
    3819       0.000    -37.795
    3821       0.000    -36.271
    3823       0.000    -34.747
    3825       0.000    -31.699
    3827       0.000    -28.651
    3829       0.000    -25.603
    3831       0.000    -22.555
    3833       0.000    -19.507
    3835       0.000    -17.272
    3837       0.000    -15.037
    3839       0.000    -12.802
    3841       0.000    -10.465
    3843       0.000     -8.128
    3845       0.000     -5.791
    3847       0.000     -2.896
    3849       0.000      0.000
    3851       0.000      2.438
    3853       0.000      4.877
    3911     -60.960    -68.580
    3913     -60.960    -64.922
    3915     -60.960    -61.265
    3917     -60.960    -57.607
    3919     -60.960    -53.950
    3921     -60.960    -50.292
    3923     -60.960    -48.158
    3925     -60.960    -46.025
    3927     -60.960    -43.891
    3929     -60.960    -41.859
    3931     -60.960    -39.827
    3933     -60.960    -37.795
    3935     -60.960    -36.271
    3937     -60.960    -34.747
    3939     -60.960    -31.699
    3941     -60.960    -28.651
    3943     -60.960    -25.603
    3945     -60.960    -22.555
    3947     -60.960    -19.507
    3949     -60.960    -17.272
    3951     -60.960    -15.037
    3953     -60.960    -12.802
    3955     -60.960    -10.465
    3957     -60.960     -8.128
    3959     -60.960     -5.791
    3961     -60.960     -2.896
    3963     -60.960      0.000
    3965     -60.960      2.438
    3967     -60.960      4.877
